"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
114,"[C06][H1] Uveitis",42753380,"Optical laser-based method: Optical coherence tomography [OCT]: coronary (machine translation)","N","V","3-300.1","OPS"
114,"[C06][H1] Uveitis",43053759,"Birdshot chorioretinopathy","C","V","10072959","MedDRA"
114,"[C06][H1] Uveitis",43562854,"IRVAN syndrome","C","V","10073929","MedDRA"
114,"[C06][H1] Uveitis",44782875,"Generalized disseminated choroiditis","S","V","698881006","SNOMED"
114,"[C06][H1] Uveitis",44782876,"Posterior pole disseminated choroiditis","S","V","698883009","SNOMED"
114,"[C06][H1] Uveitis",44783424,"Focal retinitis of posterior pole of eye","S","V","699515009","SNOMED"
114,"[C06][H1] Uveitis",44783425,"Juxtapapillary focal retinitis","S","V","699516005","SNOMED"
114,"[C06][H1] Uveitis",44783665,"Peripheral focal choroiditis","S","V","699755009","SNOMED"
114,"[C06][H1] Uveitis",44783667,"Macular focal retinitis","S","V","699757001","SNOMED"
114,"[C06][H1] Uveitis",44783668,"Paramacular focal retinitis","S","V","699758006","SNOMED"
114,"[C06][H1] Uveitis",44783669,"Peripheral focal retinitis","S","V","699759003","SNOMED"
114,"[C06][H1] Uveitis",44783670,"Juxtapapillary focal retinochoroiditis","N","U","699760008","SNOMED"
114,"[C06][H1] Uveitis",44783671,"Paramacular focal retinochoroiditis","S","V","699761007","SNOMED"
114,"[C06][H1] Uveitis",44783673,"Focal choroiditis of posterior pole of eye","S","V","699763005","SNOMED"
114,"[C06][H1] Uveitis",44784222,"Intravascular optical coherence tomography of coronary vessel","S","V","698254001","SNOMED"
114,"[C06][H1] Uveitis",44784343,"Peripheral disseminated choroiditis","S","V","698882004","SNOMED"
114,"[C06][H1] Uveitis",44810664,"Optical coherence tomography of retina","N","U","879991000000106","SNOMED"
114,"[C06][H1] Uveitis",44812292,"Fluoroscopy guided optical coherence tomography of coronary artery with contrast","S","V","912321000000101","SNOMED"
114,"[C06][H1] Uveitis",44814148,"Fluoroscopy guided optical coherence tomography assessment of thickness of arterial wall","S","V","847061000000105","SNOMED"
114,"[C06][H1] Uveitis",44819612,"Focal chorioretinitis, unspecified","N","V","363.00","ICD9CM"
114,"[C06][H1] Uveitis",44819613,"Focal choroiditis and chorioretinitis, juxtapapillary","N","V","363.01","ICD9CM"
114,"[C06][H1] Uveitis",44820791,"Focal retinitis and retinochoroiditis, macular or paramacular","N","V","363.06","ICD9CM"
114,"[C06][H1] Uveitis",44820826,"Papilledema","N","V","377.0","ICD9CM"
114,"[C06][H1] Uveitis",44820827,"Papilledema associated with retinal disorder","N","V","377.03","ICD9CM"
114,"[C06][H1] Uveitis",44821874,"Chorioretinitis, unspecified","N","V","363.20","ICD9CM"
114,"[C06][H1] Uveitis",44823045,"Disseminated choroiditis and chorioretinitis, posterior pole","N","V","363.11","ICD9CM"
114,"[C06][H1] Uveitis",44823046,"Disseminated choroiditis and chorioretinitis, peripheral","N","V","363.12","ICD9CM"
114,"[C06][H1] Uveitis",44823047,"Disseminated retinitis and retinochoroiditis, pigment epitheliopathy","N","V","363.15","ICD9CM"
114,"[C06][H1] Uveitis",44824176,"Focal chorioretinitis and focal retinochoroiditis","N","V","363.0","ICD9CM"
114,"[C06][H1] Uveitis",44828891,"Sympathetic uveitis","N","V","360.11","ICD9CM"
114,"[C06][H1] Uveitis",44828902,"Focal choroiditis and chorioretinitis, peripheral","N","V","363.04","ICD9CM"
114,"[C06][H1] Uveitis",44828903,"Disseminated chorioretinitis, unspecified","N","V","363.10","ICD9CM"
114,"[C06][H1] Uveitis",44828944,"Papilledema, unspecified","N","V","377.00","ICD9CM"
114,"[C06][H1] Uveitis",44830047,"Papilledema associated with decreased ocular pressure","N","V","377.02","ICD9CM"
114,"[C06][H1] Uveitis",44831154,"Pars planitis","N","V","363.21","ICD9CM"
114,"[C06][H1] Uveitis",44832307,"Focal choroiditis and chorioretinitis of other posterior pole","N","V","363.03","ICD9CM"
114,"[C06][H1] Uveitis",44832308,"Focal retinitis and retinochoroiditis, juxtapapillary","N","V","363.05","ICD9CM"
114,"[C06][H1] Uveitis",44832309,"Disseminated choroiditis and chorioretinitis, generalized","N","V","363.13","ICD9CM"
114,"[C06][H1] Uveitis",44833471,"Focal retinitis and retinochoroiditis of other posterior pole","N","V","363.07","ICD9CM"
114,"[C06][H1] Uveitis",44833518,"Optic papillitis","N","V","377.31","ICD9CM"
114,"[C06][H1] Uveitis",44835847,"Panuveitis","N","V","360.12","ICD9CM"
114,"[C06][H1] Uveitis",44835860,"Disseminated chorioretinitis and disseminated retinochoroiditis","N","V","363.1","ICD9CM"
114,"[C06][H1] Uveitis",44837026,"Retinal vasculitis","N","V","362.18","ICD9CM"
114,"[C06][H1] Uveitis",44837032,"Focal retinitis and retinochoroiditis, peripheral","N","V","363.08","ICD9CM"
114,"[C06][H1] Uveitis",44837066,"Papilledema associated with increased intracranial pressure","N","V","377.01","ICD9CM"
114,"[C06][H1] Uveitis",44837067,"Foster-Kennedy syndrome","N","V","377.04","ICD9CM"
114,"[C06][H1] Uveitis",45423468,"Unspecified focal chorioretinitis","N","V","F430000","Read"
114,"[C06][H1] Uveitis",45426732,"Other posterior pole focal retinitis","N","V","F430600","Read"
114,"[C06][H1] Uveitis",45426733,"Multifocal choroiditis","N","V","F430800","Read"
114,"[C06][H1] Uveitis",45426734,"Disseminated chorioretinitis and retinochoroiditis NOS","N","V","F431z00","Read"
114,"[C06][H1] Uveitis",45430073,"Disseminated peripheral chorioretinitis","N","V","F431200","Read"
114,"[C06][H1] Uveitis",45433373,"Unspecified papilloedema","N","V","F4H0000","Read"
114,"[C06][H1] Uveitis",45436680,"Choroiditis NOS","N","V","F432000","Read"
114,"[C06][H1] Uveitis",45439976,"Unspecified disseminated chorioretinitis","N","V","F431000","Read"
114,"[C06][H1] Uveitis",45440010,"Papilloedema due to raised intracranial pressure","N","V","F4H0100","Read"
114,"[C06][H1] Uveitis",45443253,"Other chorioretinitis and retinochoroiditis","N","V","F432.00","Read"
114,"[C06][H1] Uveitis",45443254,"Other chorioretinitis or retinochoroiditis NOS","N","V","F432z00","Read"
114,"[C06][H1] Uveitis",45446613,"Sympathetic uveitis","N","V","F401000","Read"
114,"[C06][H1] Uveitis",45446627,"Pigmented epithelial disseminated retinitis","N","V","F431500","Read"
114,"[C06][H1] Uveitis",45446655,"Papilloedema due to retinal disorder","N","V","F4H0300","Read"
114,"[C06][H1] Uveitis",45449940,"Focal juxtapapillary retinitis","N","V","F430400","Read"
114,"[C06][H1] Uveitis",45449968,"Papilloedema due to low ocular pressure","N","V","F4H0200","Read"
114,"[C06][H1] Uveitis",45453258,"Focal juxtapapillary choroiditis","N","V","F430100","Read"
114,"[C06][H1] Uveitis",45453288,"Optic papillitis","N","V","F4H3100","Read"
114,"[C06][H1] Uveitis",45463413,"Focal chorioretinitis and retinochoroiditis","N","V","F430.00","Read"
114,"[C06][H1] Uveitis",45466775,"Eales' disease","N","V","F421D00","Read"
114,"[C06][H1] Uveitis",45466819,"Papilloedema","N","V","F4H0.00","Read"
114,"[C06][H1] Uveitis",45470221,"Peripheral focal retinochoroiditis","N","V","F430700","Read"
114,"[C06][H1] Uveitis",45473482,"Focal macular retinochoroiditis","N","V","F430500","Read"
114,"[C06][H1] Uveitis",45476876,"Retinitis and chorioretinitis","N","V","F430.11","Read"
114,"[C06][H1] Uveitis",45480194,"Metastatic disseminated retinitis","N","V","F431400","Read"
114,"[C06][H1] Uveitis",45480223,"Foster-Kennedy syndrome","N","V","F4H0400","Read"
114,"[C06][H1] Uveitis",45483465,"Disseminated chorioretinitis and retinochoroiditis","N","V","F431.00","Read"
114,"[C06][H1] Uveitis",45490125,"Punctate inner choroidopathy","N","V","F431600","Read"
114,"[C06][H1] Uveitis",45490146,"Papilloedema NOS","N","V","F4H0z00","Read"
114,"[C06][H1] Uveitis",45495418,"Optical coherence tomography","N","V","58G..00","Read"
114,"[C06][H1] Uveitis",45496681,"Focal chorioretinitis or retinochoroiditis NOS","N","V","F430z00","Read"
114,"[C06][H1] Uveitis",45496682,"Posterior cyclitis","N","V","F432300","Read"
114,"[C06][H1] Uveitis",45500012,"Disseminated posterior pole chorioretinitis","N","V","F431100","Read"
114,"[C06][H1] Uveitis",45500013,"Posterior uveitis NOS","N","V","F432200","Read"
114,"[C06][H1] Uveitis",45500014,"Pars planitis","N","V","F432311","Read"
114,"[C06][H1] Uveitis",45503350,"Other posterior pole focal chorioretinitis","N","V","F430200","Read"
114,"[C06][H1] Uveitis",45503351,"Peripheral focal chorioretinitis","N","V","F430300","Read"
114,"[C06][H1] Uveitis",45506622,"General disseminated chorioretinitis","N","V","F431300","Read"
114,"[C06][H1] Uveitis",45509978,"Retinitis NOS","N","V","F432100","Read"
114,"[C06][H1] Uveitis",45516767,"Chronic iridocyclitis","N","V","F441.00","Read"
114,"[C06][H1] Uveitis",45516817,"[X]Other chorioretinal inflammations","N","V","FyuF000","Read"
114,"[C06][H1] Uveitis",45519995,"Panuveitis","N","V","F401100","Read"
114,"[C06][H1] Uveitis",45523307,"Retinal vasculitis NOS","N","V","F421E00","Read"
114,"[C06][H1] Uveitis",45524917,"CHOROIDITIS","N","V","365 A","OXMIS"
114,"[C06][H1] Uveitis",45524919,"SYMPATHETIC OPHTHALMIA","N","V","366 MP","OXMIS"
114,"[C06][H1] Uveitis",45527942,"PAPILLOEDEMA","N","V","3779PD","OXMIS"
114,"[C06][H1] Uveitis",45529917,"RETINITIS CHOROIDAL","N","V","366 CH","OXMIS"
114,"[C06][H1] Uveitis",45529919,"RETINITIS","N","V","367 RT","OXMIS"
114,"[C06][H1] Uveitis",45533287,"Disseminated chorioretinal inflammation of posterior pole, unspecified eye","N","V","H30.119","ICD10CM"
114,"[C06][H1] Uveitis",45533288,"Disseminated chorioretinal inflammation, peripheral, left eye","N","V","H30.122","ICD10CM"
114,"[C06][H1] Uveitis",45533289,"Posterior cyclitis, bilateral","N","V","H30.23","ICD10CM"
114,"[C06][H1] Uveitis",45533332,"Sympathetic uveitis, bilateral","N","V","H44.133","ICD10CM"
114,"[C06][H1] Uveitis",45533338,"Optic papillitis, unspecified eye","N","V","H46.00","ICD10CM"
114,"[C06][H1] Uveitis",45533339,"Optic papillitis, bilateral","N","V","H46.03","ICD10CM"
114,"[C06][H1] Uveitis",45533340,"Papilledema associated with decreased ocular pressure","N","V","H47.12","ICD10CM"
114,"[C06][H1] Uveitis",45538249,"Focal chorioretinal inflammation of posterior pole, unspecified eye","N","V","H30.029","ICD10CM"
114,"[C06][H1] Uveitis",45538250,"Unspecified disseminated chorioretinal inflammation, unspecified eye","N","V","H30.109","ICD10CM"
114,"[C06][H1] Uveitis",45538291,"Sympathetic uveitis, right eye","N","V","H44.131","ICD10CM"
114,"[C06][H1] Uveitis",45543012,"Chorioretinal inflammation","N","V","H30","ICD10"
114,"[C06][H1] Uveitis",45543013,"Focal chorioretinal inflammation of posterior pole, left eye","N","V","H30.022","ICD10CM"
114,"[C06][H1] Uveitis",45543014,"Focal chorioretinal inflammation, macular or paramacular, left eye","N","V","H30.042","ICD10CM"
114,"[C06][H1] Uveitis",45543015,"Disseminated chorioretinal inflammation of posterior pole, bilateral","N","V","H30.113","ICD10CM"
114,"[C06][H1] Uveitis",45543016,"Acute posterior multifocal placoid pigment epitheliopathy, left eye","N","V","H30.142","ICD10CM"
114,"[C06][H1] Uveitis",45547847,"Disseminated chorioretinal inflammation, generalized, right eye","N","V","H30.131","ICD10CM"
114,"[C06][H1] Uveitis",45547848,"Acute posterior multifocal placoid pigment epitheliopathy, unspecified eye","N","V","H30.149","ICD10CM"
114,"[C06][H1] Uveitis",45547904,"Panuveitis, bilateral","N","V","H44.113","ICD10CM"
114,"[C06][H1] Uveitis",45547913,"Unspecified papilledema","N","V","H47.10","ICD10CM"
114,"[C06][H1] Uveitis",45547914,"Foster-Kennedy syndrome, right eye","N","V","H47.141","ICD10CM"
114,"[C06][H1] Uveitis",45547915,"Foster-Kennedy syndrome, bilateral","N","V","H47.143","ICD10CM"
114,"[C06][H1] Uveitis",45547916,"Foster-Kennedy syndrome, unspecified eye","N","V","H47.149","ICD10CM"
114,"[C06][H1] Uveitis",45552648,"Focal chorioretinal inflammation, peripheral, right eye","N","V","H30.031","ICD10CM"
114,"[C06][H1] Uveitis",45552649,"Focal chorioretinal inflammation, peripheral, bilateral","N","V","H30.033","ICD10CM"
114,"[C06][H1] Uveitis",45552650,"Disseminated chorioretinal inflammation, peripheral, bilateral","N","V","H30.123","ICD10CM"
114,"[C06][H1] Uveitis",45552652,"Other chorioretinal inflammations, left eye","N","V","H30.892","ICD10CM"
114,"[C06][H1] Uveitis",45552653,"Other chorioretinal inflammations, unspecified eye","N","V","H30.899","ICD10CM"
114,"[C06][H1] Uveitis",45552670,"Retinal vasculitis, unspecified eye","N","V","H35.069","ICD10CM"
114,"[C06][H1] Uveitis",45557386,"Focal chorioretinal inflammation, macular or paramacular, unspecified eye","N","V","H30.049","ICD10CM"
114,"[C06][H1] Uveitis",45557387,"Unspecified disseminated chorioretinal inflammation, right eye","N","V","H30.101","ICD10CM"
114,"[C06][H1] Uveitis",45557388,"Posterior cyclitis","N","V","H30.2","ICD10"
114,"[C06][H1] Uveitis",45557443,"Papilledema associated with increased intracranial pressure","N","V","H47.11","ICD10CM"
114,"[C06][H1] Uveitis",45557444,"Foster-Kennedy syndrome","N","V","H47.14","ICD10CM"
114,"[C06][H1] Uveitis",45562216,"Focal chorioretinal inflammation, macular or paramacular, right eye","N","V","H30.041","ICD10CM"
114,"[C06][H1] Uveitis",45562217,"Disseminated chorioretinal inflammation of posterior pole, right eye","N","V","H30.111","ICD10CM"
114,"[C06][H1] Uveitis",45562218,"Disseminated chorioretinal inflammation of posterior pole, left eye","N","V","H30.112","ICD10CM"
114,"[C06][H1] Uveitis",45562260,"Papilloedema, unspecified","N","V","H47.1","ICD10"
114,"[C06][H1] Uveitis",45567021,"Focal chorioretinal inflammation","N","V","H30.0","ICD10"
114,"[C06][H1] Uveitis",45567022,"Focal chorioretinal inflammation, peripheral, left eye","N","V","H30.032","ICD10CM"
114,"[C06][H1] Uveitis",45567023,"Unspecified disseminated chorioretinal inflammation, bilateral","N","V","H30.103","ICD10CM"
114,"[C06][H1] Uveitis",45567024,"Other chorioretinal inflammations, right eye","N","V","H30.891","ICD10CM"
114,"[C06][H1] Uveitis",45567041,"Retinal vasculitis","N","V","H35.06","ICD10CM"
114,"[C06][H1] Uveitis",45567070,"Panuveitis, right eye","N","V","H44.111","ICD10CM"
114,"[C06][H1] Uveitis",45571933,"Focal chorioretinal inflammation, juxtapapillary, left eye","N","V","H30.012","ICD10CM"
114,"[C06][H1] Uveitis",45571934,"Disseminated chorioretinal inflammation, generalized, bilateral","N","V","H30.133","ICD10CM"
114,"[C06][H1] Uveitis",45571935,"Posterior cyclitis, right eye","N","V","H30.21","ICD10CM"
114,"[C06][H1] Uveitis",45571937,"Other chorioretinal inflammations, bilateral","N","V","H30.893","ICD10CM"
114,"[C06][H1] Uveitis",45571938,"Unspecified chorioretinal inflammation, right eye","N","V","H30.91","ICD10CM"
114,"[C06][H1] Uveitis",45571988,"Panuveitis","N","V","H44.11","ICD10CM"
114,"[C06][H1] Uveitis",45576706,"Unspecified focal chorioretinal inflammation, unspecified eye","N","V","H30.009","ICD10CM"
114,"[C06][H1] Uveitis",45576707,"Focal chorioretinal inflammation, juxtapapillary, bilateral","N","V","H30.013","ICD10CM"
114,"[C06][H1] Uveitis",45576708,"Focal chorioretinal inflammation, juxtapapillary, unspecified eye","N","V","H30.019","ICD10CM"
114,"[C06][H1] Uveitis",45576709,"Focal chorioretinal inflammation, peripheral, unspecified eye","N","V","H30.039","ICD10CM"
114,"[C06][H1] Uveitis",45576710,"Disseminated chorioretinal inflammation","N","V","H30.1","ICD10"
114,"[C06][H1] Uveitis",45576711,"Disseminated chorioretinal inflammation, generalized, left eye","N","V","H30.132","ICD10CM"
114,"[C06][H1] Uveitis",45576712,"Acute posterior multifocal placoid pigment epitheliopathy, right eye","N","V","H30.141","ICD10CM"
114,"[C06][H1] Uveitis",45576761,"Panuveitis, left eye","N","V","H44.112","ICD10CM"
114,"[C06][H1] Uveitis",45576762,"Panuveitis, unspecified eye","N","V","H44.119","ICD10CM"
114,"[C06][H1] Uveitis",45576775,"Optic papillitis, right eye","N","V","H46.01","ICD10CM"
114,"[C06][H1] Uveitis",45576777,"Papilledema associated with retinal disorder","N","V","H47.13","ICD10CM"
114,"[C06][H1] Uveitis",45576778,"Foster-Kennedy syndrome, left eye","N","V","H47.142","ICD10CM"
114,"[C06][H1] Uveitis",45581635,"Disseminated chorioretinal inflammation, peripheral right eye","N","V","H30.121","ICD10CM"
114,"[C06][H1] Uveitis",45581636,"Disseminated chorioretinal inflammation, generalized, unspecified eye","N","V","H30.139","ICD10CM"
114,"[C06][H1] Uveitis",45581638,"Chorioretinal inflammation, unspecified","N","V","H30.9","ICD10"
114,"[C06][H1] Uveitis",45586429,"Unspecified focal chorioretinal inflammation, right eye","N","V","H30.001","ICD10CM"
114,"[C06][H1] Uveitis",45586430,"Unspecified focal chorioretinal inflammation, left eye","N","V","H30.002","ICD10CM"
114,"[C06][H1] Uveitis",45586431,"Focal chorioretinal inflammation, juxtapapillary, right eye","N","V","H30.011","ICD10CM"
114,"[C06][H1] Uveitis",45586432,"Focal chorioretinal inflammation of posterior pole, right eye","N","V","H30.021","ICD10CM"
114,"[C06][H1] Uveitis",45586445,"Retinal vasculitis, right eye","N","V","H35.061","ICD10CM"
114,"[C06][H1] Uveitis",45586475,"Sympathetic uveitis","N","V","H44.13","ICD10CM"
114,"[C06][H1] Uveitis",45586476,"Sympathetic uveitis, unspecified eye","N","V","H44.139","ICD10CM"
114,"[C06][H1] Uveitis",45586484,"Optic papillitis","N","V","H46.0","ICD10CM"
114,"[C06][H1] Uveitis",45591307,"Unspecified disseminated chorioretinal inflammation, left eye","N","V","H30.102","ICD10CM"
114,"[C06][H1] Uveitis",45591308,"Unspecified chorioretinal inflammation, bilateral","N","V","H30.93","ICD10CM"
114,"[C06][H1] Uveitis",45591312,"Chorioretinal inflammation in infectious and parasitic diseases classified elsewhere","N","V","H32.0","ICD10"
114,"[C06][H1] Uveitis",45591326,"Retinal vasculitis, bilateral","N","V","H35.063","ICD10CM"
114,"[C06][H1] Uveitis",45596057,"Focal chorioretinal inflammation, macular or paramacular, bilateral","N","V","H30.043","ICD10CM"
114,"[C06][H1] Uveitis",45596058,"Disseminated chorioretinal inflammation, peripheral, unspecified eye","N","V","H30.129","ICD10CM"
114,"[C06][H1] Uveitis",45596059,"Other chorioretinal inflammations","N","V","H30.8","ICD10"
114,"[C06][H1] Uveitis",45596060,"Unspecified chorioretinal inflammation, left eye","N","V","H30.92","ICD10CM"
114,"[C06][H1] Uveitis",45596069,"Retinal vasculitis, left eye","N","V","H35.062","ICD10CM"
114,"[C06][H1] Uveitis",45596104,"Sympathetic uveitis, left eye","N","V","H44.132","ICD10CM"
114,"[C06][H1] Uveitis",45600895,"Acute posterior multifocal placoid pigment epitheliopathy","N","V","H30.14","ICD10CM"
114,"[C06][H1] Uveitis",45600896,"Posterior cyclitis, unspecified eye","N","V","H30.20","ICD10CM"
114,"[C06][H1] Uveitis",45600943,"Optic papillitis, left eye","N","V","H46.02","ICD10CM"
114,"[C06][H1] Uveitis",45605656,"Unspecified focal chorioretinal inflammation, bilateral","N","V","H30.003","ICD10CM"
114,"[C06][H1] Uveitis",45605657,"Focal chorioretinal inflammation of posterior pole, bilateral","N","V","H30.023","ICD10CM"
114,"[C06][H1] Uveitis",45605658,"Acute posterior multifocal placoid pigment epitheliopathy, bilateral","N","V","H30.143","ICD10CM"
114,"[C06][H1] Uveitis",45605659,"Posterior cyclitis, left eye","N","V","H30.22","ICD10CM"
114,"[C06][H1] Uveitis",45605660,"Unspecified chorioretinal inflammation, unspecified eye","N","V","H30.90","ICD10CM"
114,"[C06][H1] Uveitis",45610765,"Ophthalmia, Sympathetic","N","V","D009879","MeSH"
114,"[C06][H1] Uveitis",45610776,"Papilledema","N","V","D010211","MeSH"
114,"[C06][H1] Uveitis",45611660,"Choroiditis","N","V","D002833","MeSH"
114,"[C06][H1] Uveitis",45612202,"Panuveitis","N","V","D015864","MeSH"
114,"[C06][H1] Uveitis",45612203,"Uveitis, Intermediate","N","V","D015867","MeSH"
114,"[C06][H1] Uveitis",45612341,"Retinal Vasculitis","N","V","D031300","MeSH"
114,"[C06][H1] Uveitis",45612350,"Tomography, Optical Coherence","N","V","D041623","MeSH"
114,"[C06][H1] Uveitis",45612719,"Eales disease","N","V","C538011","MeSH"
114,"[C06][H1] Uveitis",45613263,"Retinitis","N","V","D012173","MeSH"
114,"[C06][H1] Uveitis",45614121,"Chorioretinitis","N","V","D002825","MeSH"
114,"[C06][H1] Uveitis",45618245,"Uveitis, Posterior","N","V","D015866","MeSH"
114,"[C06][H1] Uveitis",45618246,"Pars Planitis","N","V","D015868","MeSH"
114,"[C06][H1] Uveitis",45618728,"Multifocal choroiditis","N","D","C537374","MeSH"
114,"[C06][H1] Uveitis",45757706,"Macular focal choroiditis","S","V","336911000119104","SNOMED"
114,"[C06][H1] Uveitis",45763633,"Optical coherence tomography of retina","S","V","700070005","SNOMED"
114,"[C06][H1] Uveitis",45908668,"Paramacular Focal Retinitis and Retinochoroiditis","N","V","130862","CIEL"
114,"[C06][H1] Uveitis",45908774,"Peripheral Disseminated Choroiditis and Chorioretinitis","N","V","130429","CIEL"
114,"[C06][H1] Uveitis",45909275,"Juxtapapillary Focal Retinitis and Retinochoroiditis","N","V","136336","CIEL"
114,"[C06][H1] Uveitis",45909664,"Foster-Kennedy Syndrome","N","V","139916","CIEL"
114,"[C06][H1] Uveitis",45910345,"Choroiditis","N","V","145528","CIEL"
114,"[C06][H1] Uveitis",45910582,"Acute Posterior Multifocal Placoid Pigment Epitheliopathy","N","V","149567","CIEL"
114,"[C06][H1] Uveitis",45913785,"Focal Retinitis","N","V","118127","CIEL"
114,"[C06][H1] Uveitis",45913786,"Focal Choroiditis","N","V","118134","CIEL"
114,"[C06][H1] Uveitis",45914137,"Panuveitis","N","V","114371","CIEL"
114,"[C06][H1] Uveitis",45914934,"Pars Planitis","N","V","130776","CIEL"
114,"[C06][H1] Uveitis",45914946,"Papilledema Associated with Retinal Disorder","N","V","130912","CIEL"
114,"[C06][H1] Uveitis",45920634,"Disseminated Chorioretinitis","N","V","141908","CIEL"
114,"[C06][H1] Uveitis",45921092,"Metastatic Disseminated Retinitis","N","V","134246","CIEL"
114,"[C06][H1] Uveitis",45924854,"Peripheral Focal Choroiditis and Chorioretinitis","N","V","130425","CIEL"
114,"[C06][H1] Uveitis",45925436,"Uveitis, Posterior","N","V","113934","CIEL"
114,"[C06][H1] Uveitis",45926290,"Birdshot Chorioretinitis","N","V","147281","CIEL"
114,"[C06][H1] Uveitis",45926358,"Vitreous Leukocytes","N","V","152691","CIEL"
114,"[C06][H1] Uveitis",45929060,"Disseminated Choroiditis and Chorioretinitis, Posterior Pole","N","V","141907","CIEL"
114,"[C06][H1] Uveitis",45931858,"Sympathetic Uveitis","N","V","125188","CIEL"
114,"[C06][H1] Uveitis",45932053,"Peripheral Focal Retinitis and Retinochoroiditis","N","V","130424","CIEL"
114,"[C06][H1] Uveitis",45932216,"Focal Juxtapapillary Choroiditis","N","V","140026","CIEL"
114,"[C06][H1] Uveitis",45932359,"Papilledema Associated with Increased Intracranial Pressure","N","V","130913","CIEL"
114,"[C06][H1] Uveitis",45936461,"Retinal Vasculitis","N","V","127534","CIEL"
114,"[C06][H1] Uveitis",45936753,"Unspecified Papilledema","N","V","123624","CIEL"
114,"[C06][H1] Uveitis",45937322,"Generalized Disseminated Choroiditis and Chorioretinitis","N","V","139542","CIEL"
114,"[C06][H1] Uveitis",45939077,"Intermediate Uveitis","N","V","136759","CIEL"
114,"[C06][H1] Uveitis",45939446,"Unspecified Disseminated Chorioretinitis","N","V","123691","CIEL"
114,"[C06][H1] Uveitis",45939780,"Optic Papillitis","N","V","131755","CIEL"
114,"[C06][H1] Uveitis",45940437,"Serpiginous Choroiditis","N","V","126666","CIEL"
114,"[C06][H1] Uveitis",45940850,"Disseminated Retinitis","N","V","141894","CIEL"
114,"[C06][H1] Uveitis",45940877,"Retinal Arteritis","N","V","127565","CIEL"
114,"[C06][H1] Uveitis",45944766,"Eales' Disease","N","V","141588","CIEL"
114,"[C06][H1] Uveitis",45947426,"Disseminated Choroiditis","N","V","118900","CIEL"
114,"[C06][H1] Uveitis",45948139,"Chorioretinitis","N","V","120688","CIEL"
114,"[C06][H1] Uveitis",45953812,"Papilledema Associated with Decreased Intraocular Pressure","N","V","114365","CIEL"
114,"[C06][H1] Uveitis",45954092,"Focal Choroiditis and Chorioretinitis, Juxtapapillary","N","V","116535","CIEL"
114,"[C06][H1] Uveitis",45954846,"Retinitis","N","V","127532","CIEL"
114,"[C06][H1] Uveitis",45954848,"Retinal Phlebitis","N","V","127542","CIEL"
114,"[C06][H1] Uveitis",45954851,"Retinal Endarteritis","N","V","127553","CIEL"
114,"[C06][H1] Uveitis",45955224,"Juxtapapillary Focal Chorioretinitis","N","V","136337","CIEL"
